Altitude (m),Water Body Proximity (km),Rainfall (cm),Slope (%),Dam Proximity (km)
2967,9.33970328137695,141,13.9737772826658,34.3404736781176
1285,7.28923949409167,155,10.8140561964389,33.7150927342415
1996,6.40726624273732,25,17.3628459175294,0.875959424478962
2510,0.395620006784251,25,6.97114404998223,23.26570271518
2131,1.28383196581651,82,20.4349870908519,21.8301266312454
996,4.63560067489273,116,26.4453882368565,5.9942012674279
2679,2.20598347538983,123,29.6392203532262,27.7195035667746
142,7.00219638664097,165,8.75564245053658,29.6079045948208
1989,1.31443231921228,131,22.0357275974748,41.913780079996
2215,2.71788506187606,150,26.0377476157453,42.0532380859328
57,6.68896269748656,114,29.228554798008,32.2341077988722
632,2.35525356297662,82,4.1376790509984,42.1717838596019
2501,6.90450586655254,69,0.465909447065428,36.2489880302476
2304,9.40334758051208,184,1.33054450425007,7.64145934404928
1814,4.79770854979682,120,17.5905221804991,42.3974478761735
337,2.52873505300282,169,2.89285136998556,8.48037270741331
216,0.0884524308289636,126,4.69292812427461,8.20111902731853
298,8.64140948050473,100,15.4922094078145,37.0685645795606
187,0.493572026609671,91,24.9724203259974,45.4982517789104
1900,0.712010712513408,162,16.3086781259521,34.252779491571
1354,8.97216955486617,10,12.8730527313585,0.958004566389892
1117,7.36702694784459,124,5.58337021637994,23.8343243071325
2820,2.82848081506019,178,28.8416671821453,29.0004393098774
2713,8.06023882595763,14,11.6042801854668,42.058794696083
849,1.67946320700602,196,14.1050384447506,0.29186759250629
2388,1.27618333410304,15,25.7966867400319,34.8874302037853
1361,7.98894064395338,93,20.5349397313483,19.7680926380741
913,3.31347434760223,22,2.6274404337726,41.957223763791
1900,7.37323852412454,157,12.3355658170914,13.9608114544872
1670,0.793700999061088,170,13.0296071487091,39.2377009949268
2854,1.54409265583684,21,25.8508654228337,12.3370009377642
2154,2.82744288768615,20,10.445393385165,43.0899316037632
853,8.32562477422346,186,6.90543129559444,14.2675218427688
2746,5.50161459067464,137,1.99387227543873,40.2813136911702
2262,0.945227891029773,5,10.9838855218825,19.2914975874011
650,9.80206972925372,44,21.0616301009974,48.9905167989165
2219,4.33913936748708,120,16.1032033956558,37.6417931019857
727,6.49688528908224,3,21.0367781993662,47.1137147375881
721,8.81667883658596,153,13.0631183239698,37.2925639187848
45,8.04586752151744,69,9.26693642892674,39.8863733785908
537,7.61661774369209,164,27.7071049304737,38.8796293440025
165,1.8164330483599,97,6.30888203617896,11.8845447302223
946,2.58201547061024,10,29.5048907282084,30.2630362929867
2053,1.5832607933226,57,5.36145720918403,31.570283183851
466,9.55771331566772,99,3.69639910794486,28.4121273715718
2039,3.12314226773256,67,9.73564562505519,49.4784969344463
1100,9.32750153300926,20,12.4443335000935,29.2980494459795
1815,7.7179513430652,182,28.4721833717518,31.1066237804522
1177,6.35631082498115,167,5.29470344675619,49.5148295351321
796,6.18837316775353,154,24.12640242519,10.2292260626609
545,1.27710521669441,62,21.1526017407831,21.3724821746331
649,7.45303360505007,94,27.3954323231595,19.6127099560155
1666,6.12616694398559,67,24.4835899257053,38.3047740227842
988,9.81163295371906,36,9.69932443495655,45.8842278522571
2485,6.97215925170383,105,21.1854939013794,32.9027884028577
618,0.819990082887478,122,4.460862481646,39.67666230786
966,9.59041701204664,179,24.0356370965116,18.9375340935289
508,9.66683475397594,118,13.7553888834386,37.5117280455346
2002,9.20463470303613,78,6.81002147603638,11.1625992222143
289,0.924239493619805,69,26.6689856956874,31.9803299884647
1700,5.41164325333385,98,28.4512582446711,4.09211922014871
1462,0.0763414221852155,21,28.7183811815918,42.7455316842901
1184,8.79239198295018,36,16.4457812425053,27.6170941950625
1988,3.32513399846771,70,12.2085565805858,17.4946616601312
2139,0.856123032784432,200,18.3954206286698,27.3057944170982
2923,4.00837235994932,63,26.857843838217,25.509297183464
863,8.87468404498273,42,9.68110162706409,45.9855741901568
